roi_mean,roi_bias,background_mean,background_std,cnr_mean,cnr_slope,cnr_intercept,cnr_r_squared,detection_limit_mgml,detection_limit_invalid,rmse,nrmse,ssim,protocol,run,family,seed,angle_count,hole_count,hole_diameter_mm,total_detected_counts,expected_detected_counts,estimated_dose_or_exposure_scale,projection_poisson_deviance,residual_structure_score,sensitivity_uniformity_cv,sensitivity_min_over_mean,fov_truncation_ratio,overlap_score,final_objective,final_deviance,final_relative_change,runtime_s,memory_mb
6.051312597103677,4.717979263770343,6.140518903919116,2.072257785445725,-0.05165745735417794,0.159938760582368,-0.3075594742859664,0.2616983908908629,26.932555051704217,False,9.451388483716725,3.150462827905575,nan,equal_incident_dose,grid9_p6_d1p25_5,grid3x3,20260510,5,9,1.25,1373370.0,1373028.9362214701,156414.60240703018,304673474.94989145,0.9904781092247739,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,148180065.84856734,304673474.94989145,0.2122354134751995,2.0669538974761963,586944.0
6.030956736251017,4.697623402917684,6.11632451843638,2.079381650859046,-0.04926528931334655,0.15996040670308204,-0.30520194003827755,0.262203402508592,26.914172255323024,False,9.438067490906132,3.1460224969687105,nan,equal_incident_dose,grid9_p6_d1p25_5,grid3x3,20260511,5,9,1.25,1374703.0,1373028.9362214701,156414.60240703018,304054719.5126512,0.9904562416034612,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,147864424.95507964,304054719.5126512,0.2129792136369021,1.9736409187316895,587536.0
3.472218061456076,2.138884728122743,4.192564433024728,0.10169227014310801,-8.50030827973374,-2.758176009087206,-4.087226665194212,0.0942707345827839,-2.9320923097545935,True,3.5388968214697845,1.1796322738232614,nan,equal_incident_dose,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260509,5,5,1.25,639087.0,639822.7745589216,156414.60240703018,47648652.2589508,0.9408458258330449,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22290612.605452705,47648652.2589508,0.5275055486079582,1.0599899291992188,588688.0
3.480673970448852,2.1473406371155184,4.203905281004188,0.09646270012740725,-8.997027571487386,-2.956289465776296,-4.266964426245315,0.09564993159183277,-2.796398837782444,True,3.5484907532166754,1.182830251072225,nan,equal_incident_dose,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260510,5,5,1.25,640249.0,639822.7745589216,156414.60240703018,47795352.91710326,0.8537861101329992,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22359580.289625946,47795352.91710326,0.5282874118244569,1.2240161895751953,589888.0
3.468375612462621,2.1350422791292876,4.1860488744899325,0.09966997335299081,-8.640595411646423,-2.8511553969211096,-4.078746776572644,0.09663383065493791,-2.833499284288986,True,3.5369425126920584,1.1789808375640194,nan,equal_incident_dose,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260511,5,5,1.25,638795.0,639822.7745589216,156414.60240703018,47587261.50288917,0.9585365085987756,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22261045.496401172,47587261.50288917,0.5283483941220296,1.3427000045776367,590560.0
7.155416530253806,5.822083196920471,7.495405650775865,1.1853494965171523,-0.3441912666477166,-0.25873910661165356,0.06979130393092896,0.5161664702695774,-15.189851845503958,True,7.846231685286508,2.6154105617621695,nan,equal_incident_dose,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260509,5,7,0.75,328545.0,328905.02121555276,156414.60240703018,63090920.545762286,0.9821740116445289,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,31008931.374430753,63090920.545762286,0.22915940822318331,1.7086188793182373,591680.0
7.479456098426741,6.146122765093408,7.8235180456437705,1.281944272116633,-0.32206886495832954,-0.2546575085728254,0.08538314875819088,0.5146274954633454,-15.372084935490253,True,8.547633581549924,2.8492111938499747,nan,equal_incident_dose,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260510,5,7,0.75,329012.0,328905.02121555276,156414.60240703018,70411186.95827469,0.9831252992411926,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,34667217.589161195,70411186.95827469,0.2140551530711941,1.5631580352783203,593296.0
6.493414378958131,5.160081045624797,6.819671107486126,1.0033891367386418,-0.390185681605174,-0.22634452001478242,-0.02803444958152219,0.33943274715166494,-17.79603256716113,True,6.601198194854697,2.200399398284899,nan,equal_incident_dose,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260511,5,7,0.75,328974.0,328905.02121555276,156414.60240703018,49230558.60211753,0.9772172122623067,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,24076564.39147642,49230558.60211753,0.2623426271379699,1.5214133262634277,594304.0
21.31586561833609,19.98253228500276,23.13403930269585,1.2187751084651157,-1.7901649008728195,-0.5689365222693266,-0.8798664652418973,0.7354213911062124,-8.57717209958238,True,8.686686875480264,2.8955622918267547,nan,equal_incident_dose,best_ring_ring_n3_d0d75_mind3,ring,20260509,5,3,0.75,256470.0,255772.59663478704,156414.60240703018,50434670.51712648,0.9168870726793826,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,24754222.88942803,50434670.51712648,0.16992321568736998,0.7688009738922119,596208.0
14.894306493876153,13.56097316054282,16.550322244455568,1.0112709830340603,-1.9650706230422628,-0.702573902999751,-0.8409523782426613,0.8032099900636243,-6.890310553200804,True,8.380502064777678,2.793500688259226,nan,equal_incident_dose,best_ring_ring_n3_d0d75_mind3,ring,20260510,5,3,0.75,255854.0,255772.59663478704,156414.60240703018,51540693.727940276,0.8863594606296835,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,25309288.249666654,51540693.727940276,0.17863396067485807,0.7335941791534424,596656.0
10.356911119818445,9.023577786485111,11.652160849869452,0.9025928325605846,-1.7220385759676184,-0.6834663767838698,-0.6284923731134264,0.7512375439854706,-6.772084963262323,True,8.21812595747458,2.7393753191581935,nan,equal_incident_dose,best_ring_ring_n3_d0d75_mind3,ring,20260511,5,3,0.75,254783.0,255772.59663478704,156414.60240703018,51817471.04335277,0.89123004282555,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,25450110.25741531,51817471.04335277,0.19037476846263615,0.7343320846557617,597584.0
9.223766763297228,7.8904334299638945,9.331220928740844,0.9358485169432732,-0.1377840496595629,-0.4131768606732025,0.5232989274175606,0.8183828922059376,-8.414559002451728,True,2.4933587638530468,0.8311195879510156,nan,equal_detected_counts,traditional_5,single_pinhole,20260509,5,1,1.0,199958.0,200000.06399999995,156414.60240703018,8882019.917666033,0.28968943138923225,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4095354.060735088,8882019.917666033,0.9650189143497837,0.3293020725250244,598496.0
9.359434852550706,8.026101519217372,9.653657446272044,0.8866600111749084,-0.3981989804612457,-0.5379530512331929,0.4625259015118627,0.8774306671552394,-6.5758045063205826,True,2.5333688809530135,0.8444562936510045,nan,equal_detected_counts,traditional_5,single_pinhole,20260510,5,1,1.0,200361.0,200000.06399999995,156414.60240703018,8980516.399623925,0.2816999038408709,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4143221.1056035575,8980516.399623925,0.9763231702265898,0.34171581268310547,599136.0
9.207940291218605,7.874606957885272,9.538891427347087,0.869979779021713,-0.45649493577972644,-0.55988210108841,0.43931642596172893,0.8590688654318227,-6.359702457207165,True,2.4875585700132072,0.8291861900044024,nan,equal_detected_counts,traditional_5,single_pinhole,20260511,5,1,1.0,199116.0,200000.06399999995,156414.60240703018,8815775.39329733,0.2740145120525418,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4063641.386541574,8815775.39329733,0.9932399216222837,0.32927608489990234,600112.0
14.783850855182195,13.45051752184886,14.147577475721512,0.6548320291441466,1.1659906989441768,1.0653694399652076,-0.5386004050001547,0.6600016103764342,4.260118823333598,False,6.566357869471869,2.188785956490623,nan,equal_detected_counts,traditional_15,single_pinhole,20260509,15,1,1.0,200454.0,200000.192,52147.94397223812,30398754.982720364,0.2528910861169263,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,15043869.487515008,30398754.982720364,0.2663488102826737,0.8688759803771973,601920.0
14.618453312743965,13.28511997941063,14.041540836160491,0.6706813870104187,1.0322263079136451,1.040227496152528,-0.632137685930399,0.6423050666335012,4.453004465910783,False,6.478212271929258,2.159404090643086,nan,equal_detected_counts,traditional_15,single_pinhole,20260510,15,1,1.0,199541.0,200000.192,52147.94397223812,29967195.889368575,0.2612072332578331,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,14829484.917238858,29967195.889368575,0.2685911117651898,0.839928150177002,602704.0
14.66209181825146,13.328758484918126,14.076056923082845,0.6794645958060813,1.0349941388308082,1.0099280040602194,-0.5808906676655419,0.6716957421450878,4.535858644625122,False,6.490617225068259,2.163539075022753,nan,equal_detected_counts,traditional_15,single_pinhole,20260511,15,1,1.0,200120.0,200000.192,52147.94397223812,30022193.550628044,0.2553285880181247,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,14855190.001438458,30022193.550628044,0.2679955922877794,0.8456227779388428,604192.0
72.88951038049558,71.55617704716225,77.09787920099234,1.5483908966438351,-3.2614778319493984,2.4466481429660973,-7.17611486069515,0.5835830596624599,4.567928940998533,False,38.199965506562954,12.733321835520984,nan,equal_detected_counts,traditional_45,single_pinhole,20260509,45,1,1.0,199524.0,200000.57600000003,17381.13464449082,188370966.3705905,0.9061242145592115,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,94180408.47600363,188370966.3705905,0.10419771383498949,2.2438929080963135,610112.0
73.55355174957423,72.22021841624088,77.46441487238697,1.5754900603561781,-2.9787783912228134,2.560254568652493,-7.0751857010668004,0.6046528977914779,4.325814251703831,False,38.452920839159624,12.817640279719875,nan,equal_detected_counts,traditional_45,single_pinhole,20260510,45,1,1.0,199790.0,200000.57600000003,17381.13464449082,189734442.90987876,0.9016936856572055,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,94861891.27763665,189734442.90987876,0.10369485986972564,2.4165701866149902,616528.0
73.41925521685714,72.0859218835238,76.75169914678958,1.564430377138235,-2.556158953672365,2.2739820625498353,-6.194530253752099,0.6051331379475675,4.483118148399503,False,37.702166035092496,12.567388678364166,nan,equal_detected_counts,traditional_45,single_pinhole,20260511,45,1,1.0,199524.0,200000.57600000003,17381.13464449082,185827309.6293941,0.9060741928498127,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,92908414.55113244,185827309.6293941,0.10523487930939623,2.7584421634674072,618064.0
40.61014954479213,39.2768162114588,41.58994105070957,1.6480491777385158,-0.7134191278893234,-0.16492292225037494,-0.4495424522887235,0.20175800177046632,-26.97952711226961,True,44.47152176517794,14.823840588392647,nan,equal_detected_counts,grid9_p6_d1p25_5,grid3x3,20260509,5,9,1.25,200408.0,200000.064,22783.87666443775,232488074.30341327,0.9879388813491454,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,116008900.14364493,232488074.30341327,0.05330389775017571,2.305840253829956,618080.0
