candidate_id,family,hole_count,hole_diameter_mm,min_distance_mm,total_open_area_mm2,support_mode,angle_set,angle_indices,throughput_detection_phantom,throughput_lumpy_phantom,throughput_heldout_phantom,comments,json_path,sensitivity_mean,sensitivity_cv,sensitivity_min_over_mean,active_voxel_fraction,roi_sensitivity_mean,roi_sensitivity_cv,roi_active_voxel_fraction,global_truncation_physical_mean,global_truncation_physical_p95,global_truncation_padded_mean,roi_truncation_physical_mean,roi_truncation_physical_p95,roi_truncation_padded_mean,overlap_mean,overlap_max,overlap_high_fraction,global_coherence_max,global_coherence_p95,roi_coherence_max,roi_coherence_p95,task_fisher_d2_mean,task_fisher_d2_min,task_crlb_mean,task_crlb_max,ranking_score
cross_plus_center_n5_d0d75_mind3,cross_plus_center,5,0.75,3.0,2.2089323345553233,physical_padded,phase0_default,"0,9,18,27,36",1.7519037145557863,0.604124571264423,0.6027239606798098,5-hole controlled-overlap baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/cross_plus_center_n5_d0d75_mind3.json,0.00016192423762434994,0.1113468287432125,0.7234494625259044,1.0,0.00016956620070261762,0.018545113572061747,1.0,0.13414166666666666,0.365,0.03400666666666666,0.043633540372670816,0.09,0.0,0.34113536047760845,0.5836228035282938,0.2,0.25261133909225464,0.02340840734541416,0.5430158972740173,0.1419162005186081,8.633279395383769e-07,8.273286331762583e-07,1159700.1864695367,1208709.5259362974,-0.7293463727860106
cross_plus_center_n5_d0d75_mind6,cross_plus_center,5,0.75,6.0,2.2089323345553233,physical_padded,phase0_default,"0,9,18,27,36",1.2322575283051167,0.440534321816839,0.4446246410635017,5-hole controlled-overlap baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/cross_plus_center_n5_d0d75_mind6.json,0.00011404823959261042,0.10458600675547393,0.6604772210405759,1.0,0.00011236830106887253,0.03565167256263263,1.0,0.39284833333333335,0.54,0.19514499999999999,0.3076915113871636,0.35,0.11719461697722568,0.12083179647542205,0.46571890901841456,0.0,0.4443235695362091,0.0166962668299675,0.5741837024688721,0.1411556452512741,1.3753151693977578e-06,1.109430550087171e-06,749167.8954213816,901363.3164522352,-1.4436173609969714
cross_plus_center_n5_d1d25_mind3,cross_plus_center,5,1.25,3.0,6.135923151542564,physical_padded,phase0_default,"0,9,18,27,36",4.7463294270318865,1.5624649533579835,1.5582590095138222,5-hole controlled-overlap baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/cross_plus_center_n5_d1d25_mind3.json,0.00044905291296797034,0.10962254630316837,0.6644156920610227,1.0,0.00047073547820271946,0.014630002895411815,1.0,0.137015,0.37,0.03486666666666667,0.044368530020703935,0.09,0.0,0.37735825471796786,0.62315632151373,0.2,0.15875813364982605,0.01815822906792164,0.5357299447059631,0.08364706486463547,1.675935956320058e-06,1.5747156460440884e-06,598012.3132155424,635035.2855845075,-0.6281480985487572
cross_plus_center_n5_d1d25_mind6,cross_plus_center,5,1.25,6.0,6.135923151542564,physical_padded,phase0_default,"0,9,18,27,36",3.2997513920064705,1.1089547747291624,1.120387207408238,5-hole controlled-overlap baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/cross_plus_center_n5_d1d25_mind6.json,0.00031643963602616496,0.1004717639907472,0.6745183086278452,1.0,0.00031153849173725837,0.029523596958896146,1.0,0.3918433333333333,0.525,0.19476999999999997,0.3193685300207039,0.355,0.12900621118012423,0.13357165339187024,0.49740258458777953,0.0,0.18719404935836792,0.01678156852722168,0.46143248677253723,0.08086401969194412,2.6346569986133277e-06,2.061111609826359e-06,389465.868983462,485175.08476129844,-1.3598818509087376
grid3x3_n9_d0d75_mind6,grid3x3,9,0.75,6.0,3.9760782021995817,physical_padded,phase0_default,"0,9,18,27,36",1.6593376283447663,0.5749545439807469,0.5810210028924091,grid3x3 diagnostic baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/grid3x3_n9_d0d75_mind6.json,0.0001550173988317126,0.12764996262142106,0.6809098618403657,1.0,0.0001553978275614262,0.053476033421685186,1.0,0.5363842592592593,0.6277777777777778,0.3193435185185185,0.4444271911663217,0.4888888888888889,0.19532436162870948,0.09992516599483457,0.5187728322380083,0.027777777777777776,0.2897563874721527,0.024083875119686127,0.4191610813140869,0.14776578545570374,1.3956665090019327e-06,1.2492167634877124e-06,721826.7576802259,800501.5856560239,-1.9010896379194218
grid3x3_n9_d1d25_mind6,grid3x3,9,1.25,6.0,11.044661672776616,physical_padded,phase0_default,"0,9,18,27,36",4.477050086216894,1.4821067865785906,1.499211776043593,current grid baseline,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/grid3x3_n9_d1d25_mind6.json,0.00043016612541599134,0.12125799725821994,0.6935517158032649,1.0,0.0004293732837289436,0.0437495066226954,1.0,0.5368796296296295,0.6194444444444445,0.32072407407407405,0.45822981366459625,0.5,0.21501035196687376,0.10911113351199775,0.5460245321680475,0.05555555555555555,0.17525239288806915,0.019638221710920334,0.4194967448711395,0.09781764447689056,2.624232544540366e-06,2.344961194973354e-06,383941.53294689424,426446.2892365104,-1.8120651258827363
ring_n3_d0d75_mind3,ring,3,0.75,3.0,1.325359400733194,physical_padded,phase0_default,"0,9,18,27,36",0.9127194699211589,0.34210709907360226,0.344449486162984,3-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n3_d0d75_mind3.json,8.428027594242588e-05,0.10483731639376126,0.7710371939591182,1.0,7.976429768612646e-05,0.05595383252226922,1.0,0.25956666666666667,0.425,0.0036027777777777777,0.24898205659075223,0.2741666666666665,0.0,0.3388320158100868,0.535414303488234,0.3333333333333333,0.4005224108695984,0.016732344403862953,0.6288762092590332,0.18617860972881317,7.142321034413865e-07,6.517633243822764e-07,1408924.737235567,1534299.2810277762,-1.2936071624085872
ring_n3_d1d25_mind3,ring,3,1.25,3.0,3.6815538909255388,physical_padded,phase0_default,"0,9,18,27,36",2.4214653956288794,0.8360016672275493,0.8422989920219668,3-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n3_d1d25_mind3.json,0.00023389577050192864,0.1013628848582427,0.7682764890072371,1.0,0.00022170050611401172,0.05166601307653627,1.0,0.26215277777777773,0.4166666666666667,0.0037222222222222227,0.24855072463768116,0.275,0.0,0.3653385855475945,0.5695467229842718,0.3333333333333333,0.2198333442211151,0.015297490172088146,0.581289529800415,0.11787024885416031,1.3558677327002022e-06,1.1940310526998499e-06,748513.9095815581,837499.1569430946,-1.2025502305707465
ring_n5_d0d75_mind3,ring,5,0.75,3.0,2.2089323345553233,physical_padded,phase0_default,"0,9,18,27,36",1.4671956227584277,0.5022868506442455,0.5039877275432698,5-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n5_d0d75_mind3.json,0.00013139671884052033,0.12736317068560551,0.7681724413406827,1.0,0.00014990745247648866,0.03359259320600951,1.0,0.2993616666666667,0.48,0.13465,0.14938923395445136,0.1644999999999999,0.0,0.16142071367638405,0.535414303488234,0.1,0.26949143409729004,0.02122320979833603,0.615534245967865,0.13229411840438843,1.7554639724582236e-06,1.3578823296423647e-06,579367.071197315,736440.8374497201,-1.0970249958275244
ring_n5_d1d25_mind3,ring,5,1.25,3.0,6.135923151542564,physical_padded,phase0_default,"0,9,18,27,36",3.9531309545884996,1.2799883687858657,1.2847334005278213,5-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n5_d1d25_mind3.json,0.00036459263912230836,0.1226082565910473,0.7755938553557885,1.0,0.0004165426027539067,0.03165994108371018,1.0,0.29755166666666666,0.475,0.13238666666666668,0.1491304347826087,0.165,0.0,0.18190954379408164,0.5695467229842718,0.1,0.17879074811935425,0.019197875633835793,0.48598429560661316,0.0761285126209259,3.2735812213460014e-06,2.497559720482596e-06,311312.14634153934,400390.8262128655,-0.99014070130954
ring_n7_d0d75_mind3,ring,7,0.75,3.0,3.0925052683774528,physical_padded,phase0_default,"0,9,18,27,36",1.9951804401910689,0.6591516952752154,0.6550983634155747,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n7_d0d75_mind3.json,0.00017739360177533583,0.18237258511305393,0.6825129036125539,1.0,0.00021358737845359594,0.03011378061637901,1.0,0.3124047619047619,0.4857142857142857,0.13662499999999997,0.130678793256433,0.21428571428571427,0.0,0.1668893836059684,0.535414303488234,0.047619047619047616,0.27989038825035095,0.02641240879893303,0.49772974848747253,0.13326551020145416,1.7536067031353162e-06,1.5532313844227352e-06,572862.7524572347,643819.0793908366,-1.0684309732533341
ring_n7_d0d75_mind6,ring,7,0.75,6.0,3.0925052683774528,physical_padded,phase0_default,"0,9,18,27,36",1.745886101122979,0.5687335531540214,0.5669887101973283,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n7_d0d75_mind6.json,0.00015126288705301287,0.15611422286330537,0.7482311678932427,1.0,0.00019551904351005768,0.05063516401520892,1.0,0.42080952380952386,0.5392857142857143,0.21421071428571425,0.1984028393966282,0.2785714285714286,0.0,0.10950929535559302,0.46571890901841456,0.0,0.2462134063243866,0.022550057619810104,0.5420113801956177,0.13338175415992737,2.0973573612878644e-06,1.6973243906703218e-06,483908.7603725616,589162.5699228133,-1.2687790484771715
ring_n7_d1d25_mind3,ring,7,1.25,3.0,8.59029241215959,physical_padded,phase0_default,"0,9,18,27,36",5.424612988618111,1.7157586715306168,1.7043916674842188,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n7_d1d25_mind3.json,0.0004924371864107814,0.1774403316672921,0.691548104888751,1.0,0.0005925547105890606,0.025249433006636606,1.0,0.3119214285714285,0.48214285714285715,0.13413333333333333,0.13200236616385683,0.20714285714285716,0.0,0.18889943034548845,0.5695467229842718,0.047619047619047616,0.17504790425300598,0.021942351013422012,0.5351749658584595,0.07247896492481232,3.193810898989839e-06,2.7801147979795784e-06,315068.12581601593,359697.37678700907,-0.9526592712991034
ring_n7_d1d25_mind6,ring,7,1.25,6.0,8.59029241215959,physical_padded,phase0_default,"0,9,18,27,36",4.703231976185774,1.4647778000721279,1.460382419277076,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n7_d1d25_mind6.json,0.0004198871311138816,0.14940793794601506,0.7724065654918265,1.0,0.0005367689398684379,0.051038183873143544,1.0,0.41620833333333335,0.5357142857142857,0.20962142857142854,0.20431824903874593,0.2785714285714286,0.005102040816326531,0.123721500066243,0.49740258458777953,0.0,0.16563460230827332,0.02256793901324272,0.46885737776756287,0.07462113350629807,3.8397790834920725e-06,3.115301119827852e-06,263820.22960826807,320996.25735545554,-1.1611930898896239
ring_n9_d0d75_mind3,ring,9,0.75,3.0,3.9760782021995817,physical_padded,phase0_default,"0,9,18,27,36",2.496390873183689,0.8238065482512168,0.8183586106519811,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n9_d0d75_mind3.json,0.0002260360287724333,0.1741090709522007,0.6683631083292225,1.0,0.00026283069669093663,0.03871149865917543,1.0,0.316925,0.475,0.13403518518518517,0.167914653784219,0.24444444444444444,0.0,0.16883237934374562,0.535414303488234,0.027777777777777776,0.2371516227722168,0.022493312135338783,0.5742291808128357,0.12577810883522034,1.4137992836595299e-06,1.3487653726210143e-06,708234.224705188,741418.7969970868,-1.1140444013282038
ring_n9_d0d75_mind6,ring,9,0.75,6.0,3.9760782021995817,physical_padded,phase0_default,"0,9,18,27,36",1.4090879117556137,0.4986083674542795,0.5091367669114206,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n9_d0d75_mind6.json,0.00013268711706145245,0.1657188873307837,0.5758481048537948,1.0,0.00013189208913725345,0.042798895347506145,1.0,0.603125925925926,0.6722222222222223,0.36345000000000005,0.5703473659995398,0.5916666666666667,0.24081550494593976,0.08515127349811125,0.5400266502493899,0.05555555555555555,0.18726150691509247,0.017921309918165207,0.531510055065155,0.1418648362159729,1.4863914353018154e-06,1.165718741759638e-06,685544.416318701,857839.8580866191,-2.2484252783873733
ring_n9_d1d25_mind3,ring,9,1.25,3.0,11.044661672776616,physical_padded,phase0_default,"0,9,18,27,36",6.81018216344167,2.1720604447213057,2.1563945622670007,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n9_d1d25_mind3.json,0.0006271105498025747,0.17067220573769928,0.6757808045749426,1.0,0.0007306867831619569,0.03498692708773879,1.0,0.3178981481481481,0.48333333333333334,0.13603425925925924,0.16743731308948698,0.2388888888888889,0.0,0.1934712586798877,0.5695467229842718,0.027777777777777776,0.17821834981441498,0.02048593945801258,0.5153244733810425,0.06500381231307983,2.62716922655274e-06,2.4947380173472697e-06,381523.98170599993,400843.6930236587,-0.9916227243097783
ring_n9_d1d25_mind6,ring,9,1.25,6.0,11.044661672776616,physical_padded,phase0_default,"0,9,18,27,36",3.7775474137349745,1.270266692614376,1.2991621327656606,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_n9_d1d25_mind6.json,0.00036835299260925007,0.15887437255016587,0.6451300032333248,1.0,0.0003523260591795439,0.035481532927062576,1.0,0.6026842592592593,0.6666666666666666,0.3661055555555555,0.5813319530710835,0.6,0.2620312859443294,0.09551890216055085,0.5824627525233401,0.05555555555555555,0.1460474133491516,0.017187930643558502,0.40736332535743713,0.08014525473117828,2.7029117805049637e-06,2.052834472223984e-06,377420.9560277421,487131.336467001,-2.167340497064803
ring_two_n7_d0d75_mind3,ring_two,7,0.75,3.0,3.0925052683774528,physical_padded,phase0_default,"0,9,18,27,36",1.944463486566288,0.6558800879691886,0.653875390003325,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n7_d0d75_mind3.json,0.0001779069786850433,0.10982469210444769,0.7522308743352519,1.0,0.0001964498039886434,0.03247990372828376,1.0,0.3194654761904762,0.4607142857142857,0.15155119047619048,0.178793256433008,0.23214285714285715,0.0525879917184265,0.17393811157103614,0.5586318040945507,0.047619047619047616,0.19869692623615265,0.02112029865384102,0.46557173132896423,0.13449233770370483,1.3226971343029547e-06,1.2046566026462633e-06,759877.4226505752,830112.0815702209,-1.1630175179745155
ring_two_n7_d0d75_mind6,ring_two,7,0.75,6.0,3.0925052683774528,physical_padded,phase0_default,"0,9,18,27,36",1.2732627420834475,0.44943730132450077,0.4484469863277522,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n7_d0d75_mind6.json,0.0001170732171886545,0.13505940062772245,0.758420071110452,1.0,0.0001187838641589332,0.06094789759325848,1.0,0.5501845238095238,0.6178571428571429,0.3355309523809524,0.5117938479739722,0.5428571428571428,0.3021517302573203,0.07658617803038505,0.3387101064821743,0.0,0.21601992845535278,0.017304791137576103,0.61070317029953,0.13182811439037323,1.4514330756088066e-06,1.107273412078418e-06,706246.3064556572,903119.3100924735,-1.8976221912736897
ring_two_n7_d1d25_mind3,ring_two,7,1.25,3.0,8.59029241215959,physical_padded,phase0_default,"0,9,18,27,36",5.267815803792734,1.7066309236968338,1.701047669610228,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n7_d1d25_mind3.json,0.0004936179731677607,0.10703420098058669,0.7523441558379723,1.0,0.0005402112976821153,0.024858232844501327,1.0,0.31779761904761905,0.45714285714285713,0.1521630952380952,0.18747412008281572,0.23892857142857135,0.06364980774918663,0.19752943289533167,0.5971048053647101,0.047619047619047616,0.23667076230049133,0.017925966531038284,0.4324462115764618,0.07016550004482269,2.4607619756415203e-06,2.2324964524603993e-06,407802.02597546263,447929.0432456973,-1.0621333343412924
ring_two_n7_d1d25_mind6,ring_two,7,1.25,6.0,8.59029241215959,physical_padded,phase0_default,"0,9,18,27,36",3.407719150482416,1.1340882782736834,1.131425434297468,7-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n7_d1d25_mind6.json,0.0003250077184347789,0.12871585270830907,0.7722088863865557,1.0,0.00032726350340748833,0.0559427007456628,1.0,0.5514464285714286,0.6142857142857143,0.3361142857142857,0.5139677610174505,0.55,0.3047545104998521,0.08642753973035061,0.3643656564254075,0.0,0.18549583852291107,0.015991762280464172,0.6546670794487,0.08072835206985474,2.7387707711714135e-06,2.05746087037936e-06,374429.7678352805,486035.97492263233,-1.797295102442604
ring_two_n9_d0d75_mind3,ring_two,9,0.75,3.0,3.9760782021995817,physical_padded,phase0_default,"0,9,18,27,36",2.254792244199118,0.7670595865357934,0.7637152890369772,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n9_d0d75_mind3.json,0.0002115554288962415,0.11921499132650817,0.7211480344952187,1.0,0.0002126061682711648,0.025654496896381353,1.0,0.36693703703703695,0.4888888888888889,0.17910185185185185,0.3122555785599264,0.3416666666666667,0.14911433172302732,0.15219372550565438,0.5586318040945508,0.027777777777777776,0.20375224947929382,0.022199969738721848,0.5479174256324768,0.13868799805641174,1.1938426248639867e-06,1.0192044823278088e-06,843706.8820592224,981157.3804267944,-1.4481809685582245
ring_two_n9_d1d25_mind3,ring_two,9,1.25,3.0,11.044661672776616,physical_padded,phase0_default,"0,9,18,27,36",6.158230296632344,2.0155993143034676,2.0059186813692427,9-hole ring sparse depth-coded candidate,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/ring_two_n9_d1d25_mind3.json,0.0005870094928891891,0.11587173619299046,0.7276504041468851,1.0,0.0005971413202124475,0.020560322005472004,1.0,0.3670305555555556,0.4861111111111111,0.17976944444444445,0.3087129054520359,0.3388888888888889,0.14402461467678854,0.1717408992088947,0.5971048053647101,0.027777777777777776,0.21737898886203766,0.019469933584332466,0.4361948072910309,0.07777794450521469,2.2828450471433265e-06,1.9498352149473894e-06,441385.19597577397,512863.8524599537,-1.3249127133160923
single_center_n1_d0d75_mind0,single_center,1,0.75,0.0,0.44178646691106466,physical_padded,phase0_default,"0,9,18,27,36",0.43872602475088435,0.18602752631664993,0.18671283040928519,single center pinhole regression/control,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/single_center_n1_d0d75_mind0.json,3.677487643468722e-05,0.08488341757359191,0.5896368628684772,1.0,3.572720811547139e-05,0.025877131799328257,1.0,0.039183333333333334,0.375,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.29782748222351074,0.0,0.6669355034828186,0.16305574774742126,7.058669851597998e-07,4.702835414396312e-07,1495321.1942975156,2126376.774613038,-0.11274965774179735
single_center_n1_d1d25_mind0,single_center,1,1.25,0.0,1.227184630308513,physical_padded,phase0_default,"0,9,18,27,36",1.1038492680955287,0.40257969252254117,0.4044331538816008,single center pinhole regression/control,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/single_center_n1_d1d25_mind0.json,0.00010200571840017513,0.0831364449416057,0.5866248725569297,1.0,9.924224476519833e-05,0.02587713179932826,1.0,0.04016666666666667,0.375,0.00014166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.36340388655662537,0.0021211630664765835,0.6340827345848083,0.11852862685918808,1.4444905394017634e-06,9.02454475697056e-07,737645.0195970907,1108089.1357180092,-0.034052323048903335
sparse_random_n3_d0d75_mind3_s0,sparse_random,3,0.75,3.0,1.325359400733194,physical_padded,phase0_default,"0,9,18,27,36",0.8227099225463039,0.30639660423510556,0.30483067670189107,random sparse 3-hole candidate with minimum spacing,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/sparse_random_n3_d0d75_mind3_s0.json,7.196722259840482e-05,0.16894376277815676,0.4822063349355948,1.0,7.95010098434892e-05,0.053396341361174646,1.0,0.31914722222222225,0.48333333333333334,0.15249722222222223,0.20553830227743272,0.275,0.010213940648723257,0.1324371084421375,0.31426030983479025,0.0,0.4242924153804779,0.011611102148890495,0.5581085681915283,0.14563941955566406,9.300809404794266e-07,7.463083446894987e-07,1088507.155053483,1339928.7400652736,-1.0963690514474904
sparse_random_n3_d0d75_mind3_s1,sparse_random,3,0.75,3.0,1.325359400733194,physical_padded,phase0_default,"0,9,18,27,36",0.6684367855235607,0.27723380609070686,0.2780812337955845,random sparse 3-hole candidate with minimum spacing,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/sparse_random_n3_d0d75_mind3_s1.json,6.306399384933047e-05,0.3316412671259465,0.39296558981314744,1.0,4.992920349386432e-05,0.0834237927459835,1.0,0.4673333333333333,0.6666666666666666,0.28073611111111113,0.548895790200138,0.6,0.3334195997239475,0.14117555325669198,0.21665342561267914,0.0,0.4983983635902405,0.009326109662652016,0.7253066301345825,0.1537858545780182,8.231277927255772e-07,5.996170276175032e-07,1264635.4275378196,1667731.1582917585,-1.8891823108061792
sparse_random_n3_d0d75_mind6_s0,sparse_random,3,0.75,6.0,1.325359400733194,physical_padded,phase0_default,"0,9,18,27,36",0.7130493732486305,0.2709616570664811,0.2735359982380622,random sparse 3-hole candidate with minimum spacing,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/sparse_random_n3_d0d75_mind6_s0.json,6.26530360369419e-05,0.1351902512524406,0.5769073211404564,1.0,6.552471277121146e-05,0.050312421646584615,1.0,0.43788888888888894,0.5833333333333334,0.29636944444444446,0.32091097308488614,0.35833333333333334,0.13426501035196686,0.04510411039055163,0.07551078725153582,0.0,0.234328031539917,0.010134394280612469,0.5916492342948914,0.15298141539096832,1.1598673560928567e-06,7.875758699653102e-07,908048.5647776915,1269718.9415466047,-1.2317403538485046
sparse_random_n3_d0d75_mind6_s1,sparse_random,3,0.75,6.0,1.325359400733194,physical_padded,phase0_default,"0,9,18,27,36",0.6684367855235607,0.27723380609070686,0.2780812337955845,random sparse 3-hole candidate with minimum spacing,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/sparse_random_n3_d0d75_mind6_s1.json,6.306399384933047e-05,0.3316412671259465,0.39296558981314744,1.0,4.992920349386432e-05,0.0834237927459835,1.0,0.46722222222222215,0.6666666666666666,0.2799138888888889,0.548895790200138,0.6,0.3334195997239475,0.14117555325669198,0.21665342561267914,0.0,0.2661413252353668,0.007597045041620731,0.7251166701316833,0.1633884310722351,8.231277927255772e-07,5.996170276175032e-07,1264635.4275378196,1667731.1582917585,-1.893850265719954
sparse_random_n3_d1d25_mind3_s0,sparse_random,3,1.25,3.0,3.6815538909255388,physical_padded,phase0_default,"0,9,18,27,36",2.1668193433547227,0.7368043490773588,0.7326241910077941,random sparse 3-hole candidate with minimum spacing,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/sparse_random_n3_d1d25_mind3_s0.json,0.00019979903494061533,0.1645789011081661,0.528430421477328,1.0,0.00021716215720125128,0.05113307144155006,1.0,0.3181722222222222,0.48333333333333334,0.15270833333333333,0.2144064872325742,0.2833333333333333,0.028191856452726018,0.15285344480035862,0.3562128852262039,0.0,0.16146618127822876,0.011905415914952755,0.5337159037590027,0.08601418137550354,1.7785570615072497e-06,1.3851756030516965e-06,570903.7904371578,721930.127701418,-1.03392528454349
