candidate_id,family,hole_count,hole_diameter_mm,min_distance_mm,total_open_area_mm2,angle_set,angle_indices,throughput_detection_phantom,throughput_lumpy_phantom,throughput_heldout_phantom,comments,json_path,sensitivity_mean,sensitivity_cv,sensitivity_min_over_mean,active_voxel_fraction,roi_sensitivity_mean,roi_sensitivity_cv,roi_active_voxel_fraction,global_truncation_physical_mean,global_truncation_physical_p95,global_truncation_padded_mean,roi_truncation_physical_mean,roi_truncation_physical_p95,roi_truncation_padded_mean,overlap_mean,overlap_max,overlap_high_fraction,global_coherence_max,global_coherence_p95,roi_coherence_max,roi_coherence_p95,task_fisher_d2_mean,task_fisher_d2_min,task_crlb_mean,task_crlb_max,ranking_score
blue_noise_n5_d0d75_mind6_s0,blue_noise,5,0.75,6.0,2.2089323345553233,phase0_default,"0,9,18,27,36",1.5366002064808444,0.32565873715429927,0.3678661215678956,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s0.json,0.00014722795450851112,0.15641407144873107,0.4682029533766382,1.0,0.00013122934164525323,0.07650215529584788,1.0,0.5882999999999999,0.68,0.39775000000000005,0.6317333333333333,0.68,0.39999999999999997,0.032544483011624624,0.09443522013065753,0.0,0.014502773992717266,0.0,0.35689061880111694,0.08257947862148285,2.332571258061241e-05,1.7959217823561172e-05,44251.24826753641,55681.71230085943,-1.911235088890622
blue_noise_n5_d0d75_mind6_s0,blue_noise,5,0.75,6.0,2.2089323345553233,phase1,"1,10,19,28,37",1.5311159064442785,0.32490524101711493,0.36945837477697707,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s0.json,0.00014726070989011387,0.15658875119687407,0.43525575297906705,1.0,0.00013126348867148986,0.07698076987470909,1.0,0.58155,0.68,0.3929000000000001,0.6315999999999999,0.68,0.39999999999999997,0.033138036361835044,0.09559259928321316,0.0,0.13258200883865356,0.0,0.37879860401153564,0.06898726522922516,2.2143568483828104e-05,1.619078233521848e-05,47559.34196359631,61763.537999320884,-1.8976951197356022
blue_noise_n5_d0d75_mind6_s0,blue_noise,5,0.75,6.0,2.2089323345553233,phase2,"2,11,20,29,38",1.5259314091877147,0.3242535007864469,0.37240758848138894,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s0.json,0.0001472774146177661,0.15666117386708173,0.4680457169827602,1.0,0.00013145709798715918,0.07673706395575927,1.0,0.58475,0.68,0.39355000000000007,0.6312000000000001,0.68,0.39999999999999997,0.03462284592991714,0.10057931045486934,0.0,0.2884083688259125,0.0,0.45620954036712646,0.12894359230995178,2.3323008395112032e-05,1.8430429831923443e-05,45475.11670994446,54258.09431030712,-1.9355277556206067
blue_noise_n5_d0d75_mind6_s0,blue_noise,5,0.75,6.0,2.2089323345553233,phase3,"3,12,21,30,39",1.520256682148651,0.3243670876432538,0.37343870260110196,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s0.json,0.00014726262334307413,0.15656907739874487,0.38151170588328287,1.0,0.00013130722572230602,0.07507602080318486,1.0,0.5853499999999999,0.68,0.39549999999999996,0.6326666666666667,0.68,0.39999999999999997,0.03589438597173237,0.1069254464492941,0.0,0.06842569261789322,0.0,0.681694507598877,0.09656113386154175,2.1330717845673495e-05,1.4361532123563646e-05,49461.242096908856,69630.45386774944,-1.9281338094657134
blue_noise_n5_d0d75_mind6_s0,blue_noise,5,0.75,6.0,2.2089323345553233,phase4,"4,13,22,31,40",1.5191392155933023,0.32666202868096983,0.3722296109207872,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s0.json,0.00014729368902073028,0.15674867538688378,0.4679940028535605,1.0,0.0001314921723870914,0.0766384816774353,1.0,0.58395,0.68,0.39260000000000006,0.6322666666666666,0.68,0.39999999999999997,0.035647320575376444,0.1071740862118345,0.0,0.12958413362503052,0.0,0.32478100061416626,0.08647584915161133,2.001383532289211e-05,1.2912115495127726e-05,53155.114454016686,77446.64306769415,-1.9215925041953026
blue_noise_n5_d0d75_mind6_s1,blue_noise,5,0.75,6.0,2.2089323345553233,phase0_default,"0,9,18,27,36",1.4554982132980065,0.3078855975549015,0.35572181942677616,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s1.json,0.00014009970390414632,0.20777428811016851,0.4902819565545787,1.0,0.0001209932412936234,0.0775061774923977,1.0,0.60315,0.72,0.3652,0.6586666666666666,0.68,0.3966666666666666,0.02576595333182346,0.12731082594217435,0.0,0.08202013373374939,0.0,0.416058212518692,0.08920277655124664,2.2015155456662983e-05,1.812728944339135e-05,46239.67621915225,55165.44561848816,-2.033637827841716
blue_noise_n5_d0d75_mind6_s1,blue_noise,5,0.75,6.0,2.2089323345553233,phase1,"1,10,19,28,37",1.4556669693933675,0.3077296389641656,0.35778989332225575,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s1.json,0.00014011772214476135,0.20763715571465668,0.38075195495557895,1.0,0.00012088885945822625,0.0803018307363815,1.0,0.6041,0.72,0.36760000000000004,0.6614666666666666,0.68,0.3974666666666666,0.025340444763560132,0.12155544925982839,0.0,0.1681012362241745,0.0,0.4912581741809845,0.10719460248947144,2.1521857053556928e-05,1.7397443367827067e-05,47857.92199640368,57479.71002735326,-2.0445545688645805
blue_noise_n5_d0d75_mind6_s1,blue_noise,5,0.75,6.0,2.2089323345553233,phase2,"2,11,20,29,38",1.457067669455914,0.3075269445473164,0.35789509496664895,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s1.json,0.0001401225587390059,0.20807577594157667,0.4647707163733581,1.0,0.00012083773590591427,0.07982128825484684,1.0,0.6065999999999999,0.76,0.3716000000000001,0.6607999999999999,0.68,0.3968,0.0249279285936432,0.1158534135331593,0.0,0.1002427414059639,0.0,0.640722393989563,0.1379743069410324,2.2794309464614472e-05,1.7436759095824515e-05,46388.944762059335,57350.10700695317,-2.0565111088710473
blue_noise_n5_d0d75_mind6_s1,blue_noise,5,0.75,6.0,2.2089323345553233,phase3,"3,12,21,30,39",1.458137848326568,0.3075963269673906,0.35758363370657975,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s1.json,0.00014011849897332552,0.20752147160450182,0.3245600307870147,1.0,0.00012091733413110173,0.07663322043915878,1.0,0.61135,0.76,0.37445000000000006,0.6593333333333333,0.68,0.3973333333333333,0.024796590630654498,0.11173063756889157,0.0,0.20870676636695862,0.0,0.6095865964889526,0.1414879858493805,2.190872461172376e-05,1.5097152276545224e-05,48360.88653204878,66237.65738612767,-2.0562431868066806
blue_noise_n5_d0d75_mind6_s1,blue_noise,5,0.75,6.0,2.2089323345553233,phase4,"4,13,22,31,40",1.460220092301643,0.3062775967460438,0.35520804297969816,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d0d75_mind6_s1.json,0.0001399965186695369,0.20798107396909882,0.4543874247773139,1.0,0.0001207887240742276,0.07637809128259342,1.0,0.60805,0.76,0.3697000000000001,0.6607999999999999,0.68,0.3974666666666666,0.023654759246729707,0.10416327129703334,0.0,0.20228765904903412,0.0,0.34906503558158875,0.09801950305700302,2.0986120142836867e-05,1.554550260820539e-05,49211.94710469338,64327.286495849265,-2.0263237954803595
blue_noise_n5_d1d25_mind3_s0,blue_noise,5,1.25,3.0,6.135923151542564,phase0_default,"0,9,18,27,36",4.326266523755111,0.8387881011228189,0.9801039381341282,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s0.json,0.00043377941219846646,0.1379968929938829,0.44817178622843845,1.0,0.00035712615861616587,0.07511967940975048,1.0,0.5565,0.64,0.30085,0.6370666666666667,0.68,0.3928,0.04518369211816729,0.19238618238932637,0.0,0.08589091897010803,0.0,0.37380874156951904,0.13384555280208588,7.061961160461021e-05,6.13603177029646e-05,14398.611088486748,16297.177678264945,-1.8782129445518214
blue_noise_n5_d1d25_mind3_s0,blue_noise,5,1.25,3.0,6.135923151542564,phase1,"1,10,19,28,37",4.324908825688236,0.8393726327922567,0.9836650573369885,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s0.json,0.0004340620819310392,0.13796727023450778,0.44787992797440396,1.0,0.0003574146837373261,0.07610773876963639,1.0,0.5613999999999999,0.64,0.30345,0.6384,0.68,0.3926666666666666,0.04665320070118872,0.20550103553961818,0.0,0.15765589475631714,0.0,0.4144085645675659,0.07738088071346283,6.410739910604939e-05,5.473635147535101e-05,15784.813330278485,18269.394525689608,-1.8704441817226598
blue_noise_n5_d1d25_mind3_s0,blue_noise,5,1.25,3.0,6.135923151542564,phase2,"2,11,20,29,38",4.315307693002977,0.8379389918044573,0.9856004159973807,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s0.json,0.0004338137639368248,0.13794365972394942,0.4481362975412243,1.0,0.0003577069636935732,0.07563846949038788,1.0,0.56255,0.64,0.30785,0.6389333333333332,0.68,0.3933333333333333,0.048994502970769786,0.22199880230762123,0.0,0.1243513748049736,0.0,0.44014772772789,0.11004891991615295,6.524887712652859e-05,5.1329803140361477e-05,16132.182095209882,19481.859247842767,-1.9040632452777198
blue_noise_n5_d1d25_mind3_s0,blue_noise,5,1.25,3.0,6.135923151542564,phase3,"3,12,21,30,39",4.307960374646386,0.839521629994211,0.9848339092350824,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s0.json,0.00043367363645682337,0.13815290669751273,0.4012236193591384,1.0,0.00035633843249829525,0.0766638061135944,1.0,0.5622,0.64,0.30675,0.6402666666666668,0.68,0.3937333333333333,0.05109410905404541,0.23675181341659493,0.0,0.11448197811841965,0.0,0.43850526213645935,0.14355766773223877,6.292672733957464e-05,5.041978747613819e-05,16847.827797760197,19833.48304419694,-1.9367172429931272
blue_noise_n5_d1d25_mind3_s0,blue_noise,5,1.25,3.0,6.135923151542564,phase4,"4,13,22,31,40",4.313955594611057,0.8427321087836269,0.9776806443669771,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s0.json,0.0004336195128440575,0.13840201948478015,0.4483370518019252,1.0,0.0003563867749766623,0.07666260533213563,1.0,0.56475,0.64,0.31195,0.6384,0.68,0.3927999999999999,0.05094050760193456,0.23683247615695754,0.0,0.08352569490671158,0.0,0.4571860134601593,0.1270899474620819,5.793582768604537e-05,4.631493806824014e-05,17831.196238660435,21591.30599562945,-1.9281784131586495
blue_noise_n5_d1d25_mind3_s1,blue_noise,5,1.25,3.0,6.135923151542564,phase0_default,"0,9,18,27,36",4.000910073466285,0.8259690682335314,0.909495800862575,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s1.json,0.0004088853615265673,0.23260796394046948,0.46682203227553404,1.0,0.00029993474304550454,0.09796238937807039,1.0,0.5884999999999999,0.72,0.38065000000000004,0.6857333333333332,0.72,0.4949333333333333,0.055318613238844294,0.3393702702825661,0.0,0.09262048453092575,0.0,0.6805372834205627,0.08144348114728928,7.066730712862365e-05,5.203568062651096e-05,14749.450558037739,19217.582780891375,-2.1608609560944267
blue_noise_n5_d1d25_mind3_s1,blue_noise,5,1.25,3.0,6.135923151542564,phase1,"1,10,19,28,37",3.9921300152091663,0.8220760631263547,0.9145200474544383,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s1.json,0.00040852548880444806,0.23312152135867006,0.42061034446792245,1.0,0.00029963458792684096,0.09557449930052932,1.0,0.5848,0.72,0.3756500000000001,0.6844,0.72,0.49573333333333325,0.05603589890973135,0.34534923215687174,0.0,0.025866270065307617,0.0,0.47794830799102783,0.09882132709026337,6.127295792061535e-05,4.04916637969687e-05,17974.6242496943,24696.441346894277,-2.167707907320025
blue_noise_n5_d1d25_mind3_s1,blue_noise,5,1.25,3.0,6.135923151542564,phase2,"2,11,20,29,38",3.9825151240383403,0.8207206845590503,0.9205374562736184,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s1.json,0.00040885353052011345,0.23272775119442293,0.46608826468151293,1.0,0.0002997543536962654,0.09357340252539087,1.0,0.5883499999999999,0.68,0.38189999999999996,0.6858666666666665,0.72,0.4949333333333333,0.05714350517324819,0.3486150573824907,0.0,0.09843825548887253,0.0,0.38721418380737305,0.11185716837644577,6.475204120988217e-05,4.215242854059953e-05,17882.274051252676,23723.425544434293,-2.183512568409729
blue_noise_n5_d1d25_mind3_s1,blue_noise,5,1.25,3.0,6.135923151542564,phase3,"3,12,21,30,39",3.9715132733258067,0.8170431947223075,0.9211946783066104,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s1.json,0.0004086383996065007,0.23320401523917844,0.4211387507699593,1.0,0.00030019681797173697,0.09511944260712347,1.0,0.5860499999999998,0.6819999999999983,0.37655,0.6842666666666666,0.72,0.49520000000000003,0.05748840269562237,0.3432919502316306,0.0,0.013088873587548733,0.0,0.29451441764831543,0.09502982348203659,6.147808229985761e-05,4.453870255333771e-05,17497.355315716188,22452.38281924448,-2.165710759705403
blue_noise_n5_d1d25_mind3_s1,blue_noise,5,1.25,3.0,6.135923151542564,phase4,"4,13,22,31,40",3.9676594797026454,0.813849115978589,0.9179165884644983,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind3_s1.json,0.00040866670419678126,0.2329304642775948,0.42123994201201487,1.0,0.00029975272306869896,0.09510818612113574,1.0,0.58695,0.68,0.37925000000000003,0.6833333333333332,0.72,0.4938666666666667,0.056962268289274656,0.3319356169790857,0.0,0.16866448521614075,0.0,0.5815948247909546,0.09729906171560287,5.833685116885658e-05,3.800289756071635e-05,17965.884680154,26313.7830056859,-2.1560444586965346
blue_noise_n5_d1d25_mind6_s0,blue_noise,5,1.25,6.0,6.135923151542564,phase0_default,"0,9,18,27,36",4.154556129113456,0.7908298254286092,0.9080725599108214,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s0.json,0.00040896654030141974,0.15641407144873107,0.46820295337663825,1.0,0.0003645259490145923,0.07650215529584788,1.0,0.5812999999999999,0.68,0.3947,0.6312000000000001,0.68,0.39999999999999997,0.03254448301162462,0.09443522013065754,0.0,0.12155988812446594,0.0,0.39277341961860657,0.08843083679676056,7.784992435508527e-05,5.7279781371444915e-05,13402.114109801923,17458.167193677862,-1.7983877976568126
blue_noise_n5_d1d25_mind6_s0,blue_noise,5,1.25,6.0,6.135923151542564,phase1,"1,10,19,28,37",4.1393219623452175,0.7887367806030972,0.9124954854916032,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s0.json,0.0004090575274725385,0.15658875119687407,0.43525575297906705,1.0,0.0003646208018652496,0.07698076987470912,1.0,0.5851999999999999,0.68,0.39425000000000004,0.6329333333333333,0.68,0.39999999999999997,0.033138036361835044,0.09559259928321316,0.0,0.05563666671514511,0.0,0.6066060662269592,0.11779545992612839,7.271736280700585e-05,4.9687350706948956e-05,14762.885596147104,20125.84663444627,-1.8225895134502255
blue_noise_n5_d1d25_mind6_s0,blue_noise,5,1.25,6.0,6.135923151542564,phase2,"2,11,20,29,38",4.124920581076985,0.7869263910734636,0.920687745781636,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s0.json,0.0004091039294937947,0.15666117386708173,0.46804571698276015,1.0,0.0003651586055198867,0.07673706395575926,1.0,0.5836,0.68,0.39275000000000004,0.6314666666666666,0.68,0.39999999999999997,0.03462284592991714,0.10057931045486933,0.0,0.03437110781669617,0.0,0.29032933712005615,0.14023691415786743,7.786259055987468e-05,5.940562468269982e-05,14001.078878412442,16833.42285080324,-1.8340941058875078
blue_noise_n5_d1d25_mind6_s0,blue_noise,5,1.25,6.0,6.135923151542564,phase3,"3,12,21,30,39",4.109157450412919,0.7872419101201495,0.9235519516697278,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s0.json,0.0004090628426196503,0.1565690773987449,0.381511705883283,1.0,0.0003647422936730724,0.07507602080318483,1.0,0.5828,0.68,0.39225,0.6329333333333333,0.68,0.39999999999999997,0.03589438597173237,0.1069254464492941,0.0,0.21565668284893036,0.0,0.31558525562286377,0.12515580654144287,6.849823899389461e-05,4.3391694116524923e-05,15668.473267511547,23045.885171355145,-1.8338029173348696
blue_noise_n5_d1d25_mind6_s0,blue_noise,5,1.25,6.0,6.135923151542564,phase4,"4,13,22,31,40",4.106053376648061,0.7936167463360272,0.9201933636688536,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s0.json,0.0004091491361686953,0.15674867538688378,0.4679940028535605,1.0,0.00036525603440858725,0.07663848167743528,1.0,0.58435,0.72,0.39435000000000003,0.6327999999999999,0.68,0.39999999999999997,0.03564732057537645,0.10717408621183451,0.0,0.08119050413370132,0.0,0.5464077591896057,0.07905895262956619,6.461546840436325e-05,3.903013176587956e-05,16793.84445521824,25621.230438022954,-1.8133030296256918
blue_noise_n5_d1d25_mind6_s1,blue_noise,5,1.25,6.0,6.135923151542564,phase0_default,"0,9,18,27,36",3.9292728147166844,0.7414599932080599,0.8743383872966006,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s1.json,0.00038916584417818424,0.2077742881101685,0.49028195655457874,1.0,0.00033609233692673165,0.0775061774923977,1.0,0.6045999999999999,0.72,0.3698,0.6601333333333333,0.68,0.3973333333333333,0.02576595333182346,0.12731082594217435,0.0,0.08453550189733505,0.0,0.6402514576911926,0.10816492885351181,7.371020317989233e-05,5.7281788841146005e-05,13947.767315851854,17457.55536324472,-1.94291794198551
blue_noise_n5_d1d25_mind6_s1,blue_noise,5,1.25,6.0,6.135923151542564,phase1,"1,10,19,28,37",3.9297415816482433,0.7410267749004601,0.8800830370062661,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s1.json,0.0003892158948465593,0.20763715571465668,0.3807519549555789,1.0,0.00033580238738396183,0.08030183073638152,1.0,0.6073,0.76,0.3738,0.6602666666666667,0.68,0.39706666666666657,0.025340444763560132,0.12155544925982838,0.0,0.04717075452208519,0.0,0.39246174693107605,0.10609864443540573,6.976614871036371e-05,5.350581781471273e-05,14953.716705606837,18689.556404182753,-1.9411051227194687
blue_noise_n5_d1d25_mind6_s1,blue_noise,5,1.25,6.0,6.135923151542564,phase2,"2,11,20,29,38",3.9336324151553157,0.7404637348536567,0.8803752637962473,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s1.json,0.00038922932983057187,0.2080757759415767,0.46477071637335804,1.0,0.0003356603775164285,0.07982128825484687,1.0,0.6079,0.76,0.36695000000000005,0.6619999999999999,0.68,0.39759999999999995,0.0249279285936432,0.11585341353315928,0.0,0.01803296059370041,0.0,0.6052103638648987,0.11395639926195145,7.539436694699204e-05,5.409762949541614e-05,14383.346945637415,18485.098318120075,-1.9436035255109323
blue_noise_n5_d1d25_mind6_s1,blue_noise,5,1.25,6.0,6.135923151542564,phase3,"3,12,21,30,39",3.936605134240466,0.7406564637983073,0.8795100936293883,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s1.json,0.000389218052703682,0.20752147160450182,0.3245600307870147,1.0,0.0003358814836975048,0.07663322043915878,1.0,0.608,0.76,0.3678,0.6604,0.68,0.3981333333333333,0.0247965906306545,0.11173063756889157,0.0,0.03156231343746185,0.0,0.37067434191703796,0.10884207487106323,7.12440720751306e-05,4.659311412838611e-05,15120.614920589196,21462.398869595323,-1.9331798306534747
blue_noise_n5_d1d25_mind6_s1,blue_noise,5,1.25,6.0,6.135923151542564,phase4,"4,13,22,31,40",3.9423891452823416,0.7369933242945663,0.8729112304991617,blue-noise sparse 5-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n5_d1d25_mind6_s1.json,0.0003888792185264914,0.20798107396909885,0.4543874247773139,1.0,0.00033552423353952113,0.07637809128259342,1.0,0.6053499999999999,0.72,0.36890000000000006,0.6621333333333332,0.68,0.39773333333333327,0.023654759246729707,0.10416327129703334,0.0,0.06940275430679321,0.0,0.3712168335914612,0.1383734494447708,6.879442642482448e-05,4.7311180651397726e-05,15143.4569555226,21136.65282141837,-1.9409732576272851
blue_noise_n7_d0d75_mind3_s0,blue_noise,7,0.75,3.0,3.0925052683774528,phase0_default,"0,9,18,27,36",2.1667765448628598,0.4505806971909676,0.5194927798074194,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s0.json,0.00021631941532229663,0.14873193656855685,0.5657153895309002,1.0,0.00017105478144147971,0.08486137808356155,1.0,0.5609999999999999,0.6571428571428571,0.3197857142857143,0.6562857142857144,0.6857142857142857,0.4217142857142856,0.06245901328889495,0.37319618049683595,0.0,0.05212828516960144,0.0,0.30405640602111816,0.060115814208984375,2.3543583301658356e-05,1.8650977217593574e-05,43584.68752453166,53616.49356671211,-2.1292757409308924
blue_noise_n7_d0d75_mind3_s0,blue_noise,7,0.75,3.0,3.0925052683774528,phase1,"1,10,19,28,37",2.1597173099168208,0.4499008039169952,0.5220034372755358,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s0.json,0.0002162457503365364,0.14880978643238432,0.5663590479612525,1.0,0.0001712009309887625,0.08524511748592813,1.0,0.5668214285714285,0.6857142857142857,0.32382142857142854,0.6551428571428571,0.6857142857142857,0.42180952380952375,0.06323509683193157,0.37338325877166756,0.0,0.13184282183647156,0.0,0.3546825051307678,0.08401455730199814,2.2713769524517615e-05,1.796111182886713e-05,45058.40648081706,55675.84064549937,-2.1468191868416877
blue_noise_n7_d0d75_mind3_s0,blue_noise,7,0.75,3.0,3.0925052683774528,phase2,"2,11,20,29,38",2.1536259613464233,0.4516127602891702,0.52556275233006,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s0.json,0.0002163486996513964,0.14873335212504998,0.5651048802202538,1.0,0.00017118043124349385,0.08356747123243655,1.0,0.5658928571428571,0.6571428571428571,0.3189285714285714,0.6555238095238095,0.6857142857142857,0.42171428571428565,0.06474430366865662,0.36933479270536307,0.0,0.10749376565217972,0.0,0.5145144462585449,0.045862868428230286,2.2162226124917096e-05,1.989532986101273e-05,45361.551889297516,50263.05203210625,-2.1233472261070943
blue_noise_n7_d0d75_mind3_s0,blue_noise,7,0.75,3.0,3.0925052683774528,phase3,"3,12,21,30,39",2.149514956898022,0.4525606627218708,0.5269730126436329,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s0.json,0.00021625262702198308,0.14888782167784764,0.5639321033183778,1.0,0.00017110994018396016,0.08325467502677635,1.0,0.5635714285714285,0.6571428571428571,0.31917857142857137,0.6540952380952381,0.6857142857142857,0.4208571428571428,0.06598002556649349,0.35883907271473686,0.0,0.13235454261302948,0.0,0.4081065058708191,0.1201212927699089,2.2135722858079852e-05,1.6176607111429545e-05,47878.177664731484,61817.66010089052,-2.145813424197516
blue_noise_n7_d0d75_mind3_s0,blue_noise,7,0.75,3.0,3.0925052683774528,phase4,"4,13,22,31,40",2.150291426111343,0.45282269057532976,0.525097685007945,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s0.json,0.0002163173768977267,0.14887204215478164,0.4301837771766391,1.0,0.00017139454626350368,0.08398886084378639,1.0,0.5640357142857142,0.6857142857142857,0.3206785714285714,0.6532380952380953,0.6857142857142857,0.42076190476190467,0.06621921047054918,0.35716047351267954,0.0,0.10868103057146072,0.0,0.19559140503406525,0.10334499180316925,2.1688001628771374e-05,1.5346045791159457e-05,49045.871422575125,65163.36609500276,-2.1351437341998754
blue_noise_n7_d0d75_mind3_s1,blue_noise,7,0.75,3.0,3.0925052683774528,phase0_default,"0,9,18,27,36",2.5021407874168897,0.5023945006374475,0.5762337215919138,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s1.json,0.0002437944547903966,0.14506019103373044,0.566228359535185,1.0,0.00022559130214146961,0.06074952897652315,1.0,0.5023214285714286,0.6,0.33628571428571424,0.537142857142857,0.5714285714285714,0.38619047619047614,0.0915221038362544,0.4482389544150857,0.0,0.1125241070985794,0.0,0.3846445679664612,0.08958019316196442,2.045793837703875e-05,1.637437670840985e-05,49716.60992474158,61071.02687373754,-1.9018547917129993
blue_noise_n7_d0d75_mind3_s1,blue_noise,7,0.75,3.0,3.0925052683774528,phase1,"1,10,19,28,37",2.5087603176770816,0.5025192306597532,0.5758359699851123,blue-noise sparse 7-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n7_d0d75_mind3_s1.json,0.00024388427964696686,0.1450694339232044,0.5001272396508372,1.0,0.0002255257192636286,0.061088772546897,1.0,0.5031785714285715,0.6285714285714286,0.33778571428571424,0.5374285714285714,0.5714285714285714,0.387047619047619,0.08961179915921444,0.443764083866877,0.0,0.15022636950016022,0.0,0.501020610332489,0.05174553766846657,1.8697281061249033e-05,1.4462829475164815e-05,54859.00361945391,69142.76364228544,-1.880293415371506
